2.1074 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
13.8599 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=' ', units='height', win=Window(...), wrapWidth=1)
13.8810 	EXP 	Created mainInst = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='mainInst', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
13.8861 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='stim/fix.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
13.8887 	EXP 	Created cues = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cues', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
13.8908 	EXP 	Created target = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='target', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
13.8957 	EXP 	Created fixationshort = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='stim/fix.png', interpolate=True, mask=None, maskParams=None, name='fixationshort', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
13.9097 	EXP 	Created rest = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='rest', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
13.9359 	EXP 	Created endText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='endText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
13.9778 	EXP 	pracText1: autoDraw = True
18.5666 	DATA 	Keypress: space
18.5748 	EXP 	pracText1: autoDraw = False
18.5748 	EXP 	practInst2: autoDraw = True
19.1972 	DATA 	Keypress: space
19.3248 	EXP 	Imported cond.xlsx as conditions, 24 conditions, 4 params
19.3253 	EXP 	Created sequence: random, trialTypes=24, nReps=1, seed=None
19.3257 	EXP 	New trial (rep=0, index=0): OrderedDict([('cue', 'stim/upper.png'), ('tar', 'stim/incongLeft.png'), ('corrAns', 'left'), ('targOrientation', 0)])
19.3703 	EXP 	practInst2: autoDraw = False
19.3703 	EXP 	image: autoDraw = True
19.8965 	EXP 	image: autoDraw = False
19.8965 	EXP 	image: autoDraw = False
19.8965 	EXP 	cues: image = 'stim/upper.png'
19.8965 	EXP 	target: ori = 0.0
19.8965 	EXP 	target: image = 'stim/incongLeft.png'
19.8965 	EXP 	cues: autoDraw = True
19.8965 	EXP 	fixationshort: autoDraw = True
20.0056 	EXP 	cues: autoDraw = False
20.3891 	EXP 	target: autoDraw = True
20.4055 	EXP 	fixationshort: autoDraw = False
21.0697 	DATA 	Keypress: left
21.0722 	EXP 	cues: autoDraw = False
21.0722 	EXP 	target: autoDraw = False
21.0722 	EXP 	fixationshort: autoDraw = False
21.0722 	EXP 	text: text = 'Correct! Your RT is : 0.62'
21.0722 	EXP 	text: autoDraw = True
22.0754 	EXP 	New trial (rep=0, index=1): OrderedDict([('cue', 'stim/centre.png'), ('tar', 'stim/incongLeft.png'), ('corrAns', 'right'), ('targOrientation', 180)])
22.0874 	EXP 	text: autoDraw = False
22.0874 	EXP 	text: autoDraw = False
22.0874 	EXP 	image: autoDraw = True
22.5900 	EXP 	image: autoDraw = False
22.5900 	EXP 	image: autoDraw = False
22.5900 	EXP 	cues: image = 'stim/centre.png'
22.5900 	EXP 	target: ori = 180.0
22.5900 	EXP 	target: image = 'stim/incongLeft.png'
22.5900 	EXP 	cues: autoDraw = True
22.5900 	EXP 	fixationshort: autoDraw = True
22.7034 	EXP 	cues: autoDraw = False
23.0862 	EXP 	target: autoDraw = True
23.1027 	EXP 	fixationshort: autoDraw = False
23.9039 	DATA 	Keypress: right
23.9069 	EXP 	cues: autoDraw = False
23.9069 	EXP 	target: autoDraw = False
23.9069 	EXP 	fixationshort: autoDraw = False
23.9069 	EXP 	text: text = 'Correct! Your RT is : 0.78'
23.9069 	EXP 	text: autoDraw = True
24.9062 	EXP 	New trial (rep=0, index=2): OrderedDict([('cue', 'stim/centre.png'), ('tar', 'stim/congRight.png'), ('corrAns', 'left'), ('targOrientation', 180)])
24.9183 	EXP 	text: autoDraw = False
24.9183 	EXP 	text: autoDraw = False
24.9183 	EXP 	image: autoDraw = True
25.4728 	EXP 	image: autoDraw = False
25.4728 	EXP 	image: autoDraw = False
25.4728 	EXP 	cues: image = 'stim/centre.png'
25.4728 	EXP 	target: ori = 180.0
25.4728 	EXP 	target: image = 'stim/congRight.png'
25.4728 	EXP 	cues: autoDraw = True
25.4728 	EXP 	fixationshort: autoDraw = True
25.5845 	EXP 	cues: autoDraw = False
25.9677 	EXP 	target: autoDraw = True
25.9841 	EXP 	fixationshort: autoDraw = False
26.5362 	DATA 	Keypress: left
26.5392 	EXP 	cues: autoDraw = False
26.5392 	EXP 	target: autoDraw = False
26.5392 	EXP 	fixationshort: autoDraw = False
26.5392 	EXP 	text: text = 'Correct! Your RT is : 0.53'
26.5392 	EXP 	text: autoDraw = True
27.5373 	EXP 	New trial (rep=0, index=3): OrderedDict([('cue', 'stim/both.png'), ('tar', 'stim/incongLeft.png'), ('corrAns', 'right'), ('targOrientation', 180)])
27.5497 	EXP 	text: autoDraw = False
27.5497 	EXP 	text: autoDraw = False
27.5497 	EXP 	image: autoDraw = True
27.9522 	EXP 	image: autoDraw = False
27.9522 	EXP 	image: autoDraw = False
27.9522 	EXP 	cues: image = 'stim/both.png'
27.9522 	EXP 	target: ori = 180.0
27.9522 	EXP 	target: image = 'stim/incongLeft.png'
27.9522 	EXP 	cues: autoDraw = True
27.9522 	EXP 	fixationshort: autoDraw = True
28.0657 	EXP 	cues: autoDraw = False
28.4489 	EXP 	target: autoDraw = True
28.4658 	EXP 	fixationshort: autoDraw = False
29.0142 	DATA 	Keypress: right
29.0168 	EXP 	cues: autoDraw = False
29.0168 	EXP 	target: autoDraw = False
29.0168 	EXP 	fixationshort: autoDraw = False
29.0168 	EXP 	text: text = 'Correct! Your RT is : 0.55'
29.0168 	EXP 	text: autoDraw = True
30.0184 	EXP 	New trial (rep=0, index=4): OrderedDict([('cue', 'stim/lower.png'), ('tar', 'stim/incongLeft.png'), ('corrAns', 'right'), ('targOrientation', 180)])
30.0311 	EXP 	text: autoDraw = False
30.0311 	EXP 	text: autoDraw = False
30.0311 	EXP 	image: autoDraw = True
30.5851 	EXP 	image: autoDraw = False
30.5851 	EXP 	image: autoDraw = False
30.5851 	EXP 	cues: image = 'stim/lower.png'
30.5851 	EXP 	target: ori = 180.0
30.5851 	EXP 	target: image = 'stim/incongLeft.png'
30.5851 	EXP 	cues: autoDraw = True
30.5851 	EXP 	fixationshort: autoDraw = True
30.6970 	EXP 	cues: autoDraw = False
31.0803 	EXP 	target: autoDraw = True
31.0968 	EXP 	fixationshort: autoDraw = False
31.6859 	DATA 	Keypress: right
31.7346 	EXP 	cues: autoDraw = False
31.7346 	EXP 	target: autoDraw = False
31.7346 	EXP 	fixationshort: autoDraw = False
31.7346 	EXP 	text: text = 'Correct! Your RT is : 0.6'
31.7346 	EXP 	text: autoDraw = True
32.7329 	EXP 	New trial (rep=0, index=5): OrderedDict([('cue', 'stim/both.png'), ('tar', 'stim/congLeft.png'), ('corrAns', 'right'), ('targOrientation', 180)])
32.7453 	EXP 	text: autoDraw = False
32.7453 	EXP 	text: autoDraw = False
32.7453 	EXP 	image: autoDraw = True
33.2490 	EXP 	image: autoDraw = False
33.2490 	EXP 	image: autoDraw = False
33.2490 	EXP 	cues: image = 'stim/both.png'
33.2490 	EXP 	target: ori = 180.0
33.2490 	EXP 	target: image = 'stim/congLeft.png'
33.2490 	EXP 	cues: autoDraw = True
33.2490 	EXP 	fixationshort: autoDraw = True
33.3616 	EXP 	cues: autoDraw = False
33.7441 	EXP 	target: autoDraw = True
33.7606 	EXP 	fixationshort: autoDraw = False
34.4285 	DATA 	Keypress: right
34.4316 	EXP 	cues: autoDraw = False
34.4316 	EXP 	target: autoDraw = False
34.4316 	EXP 	fixationshort: autoDraw = False
34.4316 	EXP 	text: text = 'Correct! Your RT is : 0.64'
34.4316 	EXP 	text: autoDraw = True
35.4302 	EXP 	New trial (rep=0, index=6): OrderedDict([('cue', 'stim/both.png'), ('tar', 'stim/congLeft.png'), ('corrAns', 'left'), ('targOrientation', 0)])
35.4433 	EXP 	text: autoDraw = False
35.4433 	EXP 	text: autoDraw = False
35.4433 	EXP 	image: autoDraw = True
35.8472 	EXP 	image: autoDraw = False
35.8472 	EXP 	image: autoDraw = False
35.8472 	EXP 	cues: image = 'stim/both.png'
35.8472 	EXP 	target: ori = 0.0
35.8472 	EXP 	target: image = 'stim/congLeft.png'
35.8472 	EXP 	cues: autoDraw = True
35.8472 	EXP 	fixationshort: autoDraw = True
35.9593 	EXP 	cues: autoDraw = False
36.3427 	EXP 	target: autoDraw = True
36.3589 	EXP 	fixationshort: autoDraw = False
36.8817 	DATA 	Keypress: left
36.9238 	EXP 	cues: autoDraw = False
36.9238 	EXP 	target: autoDraw = False
36.9238 	EXP 	fixationshort: autoDraw = False
36.9238 	EXP 	text: text = 'Correct! Your RT is : 0.54'
36.9238 	EXP 	text: autoDraw = True
37.9123 	EXP 	New trial (rep=0, index=7): OrderedDict([('cue', 'stim/blank.png'), ('tar', 'stim/incongLeft.png'), ('corrAns', 'left'), ('targOrientation', 0)])
37.9243 	EXP 	text: autoDraw = False
37.9243 	EXP 	text: autoDraw = False
37.9243 	EXP 	image: autoDraw = True
38.4762 	EXP 	image: autoDraw = False
38.4762 	EXP 	image: autoDraw = False
38.4762 	EXP 	cues: image = 'stim/blank.png'
38.4762 	EXP 	target: ori = 0.0
38.4762 	EXP 	target: image = 'stim/incongLeft.png'
38.4762 	EXP 	cues: autoDraw = True
38.4762 	EXP 	fixationshort: autoDraw = True
38.5905 	EXP 	cues: autoDraw = False
38.9739 	EXP 	target: autoDraw = True
38.9903 	EXP 	fixationshort: autoDraw = False
39.5824 	DATA 	Keypress: right
39.5855 	EXP 	cues: autoDraw = False
39.5855 	EXP 	target: autoDraw = False
39.5855 	EXP 	fixationshort: autoDraw = False
39.5855 	EXP 	text: text = 'Incorrect!'
39.5855 	EXP 	text: autoDraw = True
40.5767 	EXP 	New trial (rep=0, index=8): OrderedDict([('cue', 'stim/upper.png'), ('tar', 'stim/congRight.png'), ('corrAns', 'right'), ('targOrientation', 0)])
40.5890 	EXP 	text: autoDraw = False
40.5890 	EXP 	text: autoDraw = False
40.5890 	EXP 	image: autoDraw = True
41.0918 	EXP 	image: autoDraw = False
41.0918 	EXP 	image: autoDraw = False
41.0918 	EXP 	cues: image = 'stim/upper.png'
41.0918 	EXP 	target: ori = 0.0
41.0918 	EXP 	target: image = 'stim/congRight.png'
41.0918 	EXP 	cues: autoDraw = True
41.0918 	EXP 	fixationshort: autoDraw = True
41.2049 	EXP 	cues: autoDraw = False
41.5884 	EXP 	target: autoDraw = True
41.6049 	EXP 	fixationshort: autoDraw = False
42.2008 	DATA 	Keypress: right
42.2039 	EXP 	cues: autoDraw = False
42.2039 	EXP 	target: autoDraw = False
42.2039 	EXP 	fixationshort: autoDraw = False
42.2039 	EXP 	text: text = 'Correct! Your RT is : 0.57'
42.2039 	EXP 	text: autoDraw = True
43.2050 	EXP 	New trial (rep=0, index=9): OrderedDict([('cue', 'stim/blank.png'), ('tar', 'stim/congLeft.png'), ('corrAns', 'right'), ('targOrientation', 180)])
43.2193 	EXP 	text: autoDraw = False
43.2193 	EXP 	text: autoDraw = False
43.2193 	EXP 	image: autoDraw = True
43.6736 	EXP 	image: autoDraw = False
43.6736 	EXP 	image: autoDraw = False
43.6736 	EXP 	cues: image = 'stim/blank.png'
43.6736 	EXP 	target: ori = 180.0
43.6736 	EXP 	target: image = 'stim/congLeft.png'
43.6736 	EXP 	cues: autoDraw = True
43.6736 	EXP 	fixationshort: autoDraw = True
43.7860 	EXP 	cues: autoDraw = False
44.1693 	EXP 	target: autoDraw = True
44.1857 	EXP 	fixationshort: autoDraw = False
44.7445 	DATA 	Keypress: left
44.7476 	EXP 	cues: autoDraw = False
44.7476 	EXP 	target: autoDraw = False
44.7476 	EXP 	fixationshort: autoDraw = False
44.7476 	EXP 	text: text = 'Incorrect!'
44.7476 	EXP 	text: autoDraw = True
45.7392 	EXP 	New trial (rep=0, index=10): OrderedDict([('cue', 'stim/centre.png'), ('tar', 'stim/congLeft.png'), ('corrAns', 'right'), ('targOrientation', 180)])
45.7515 	EXP 	text: autoDraw = False
45.7515 	EXP 	text: autoDraw = False
45.7515 	EXP 	image: autoDraw = True
46.2069 	EXP 	image: autoDraw = False
46.2069 	EXP 	image: autoDraw = False
46.2069 	EXP 	cues: image = 'stim/centre.png'
46.2069 	EXP 	target: ori = 180.0
46.2069 	EXP 	target: image = 'stim/congLeft.png'
46.2069 	EXP 	cues: autoDraw = True
46.2069 	EXP 	fixationshort: autoDraw = True
46.3176 	EXP 	cues: autoDraw = False
46.7002 	EXP 	target: autoDraw = True
46.7166 	EXP 	fixationshort: autoDraw = False
47.2784 	DATA 	Keypress: right
47.2816 	EXP 	cues: autoDraw = False
47.2816 	EXP 	target: autoDraw = False
47.2816 	EXP 	fixationshort: autoDraw = False
47.2816 	EXP 	text: text = 'Correct! Your RT is : 0.55'
47.2816 	EXP 	text: autoDraw = True
48.2707 	EXP 	New trial (rep=0, index=11): OrderedDict([('cue', 'stim/blank.png'), ('tar', 'stim/congLeft.png'), ('corrAns', 'left'), ('targOrientation', 0)])
48.2828 	EXP 	text: autoDraw = False
48.2828 	EXP 	text: autoDraw = False
48.2828 	EXP 	image: autoDraw = True
48.8363 	EXP 	image: autoDraw = False
48.8363 	EXP 	image: autoDraw = False
48.8363 	EXP 	cues: image = 'stim/blank.png'
48.8363 	EXP 	target: ori = 0.0
48.8363 	EXP 	target: image = 'stim/congLeft.png'
48.8363 	EXP 	cues: autoDraw = True
48.8363 	EXP 	fixationshort: autoDraw = True
48.9487 	EXP 	cues: autoDraw = False
49.3320 	EXP 	target: autoDraw = True
49.3485 	EXP 	fixationshort: autoDraw = False
49.9256 	DATA 	Keypress: left
49.9287 	EXP 	cues: autoDraw = False
49.9287 	EXP 	target: autoDraw = False
49.9287 	EXP 	fixationshort: autoDraw = False
49.9287 	EXP 	text: text = 'Correct! Your RT is : 0.56'
49.9287 	EXP 	text: autoDraw = True
50.9185 	EXP 	New trial (rep=0, index=12): OrderedDict([('cue', 'stim/centre.png'), ('tar', 'stim/congRight.png'), ('corrAns', 'right'), ('targOrientation', 0)])
50.9302 	EXP 	text: autoDraw = False
50.9302 	EXP 	text: autoDraw = False
50.9302 	EXP 	image: autoDraw = True
51.3852 	EXP 	image: autoDraw = False
51.3852 	EXP 	image: autoDraw = False
51.3852 	EXP 	cues: image = 'stim/centre.png'
51.3852 	EXP 	target: ori = 0.0
51.3852 	EXP 	target: image = 'stim/congRight.png'
51.3852 	EXP 	cues: autoDraw = True
51.3852 	EXP 	fixationshort: autoDraw = True
51.4962 	EXP 	cues: autoDraw = False
51.8801 	EXP 	target: autoDraw = True
51.8964 	EXP 	fixationshort: autoDraw = False
52.4580 	DATA 	Keypress: right
52.4626 	EXP 	cues: autoDraw = False
52.4626 	EXP 	target: autoDraw = False
52.4626 	EXP 	fixationshort: autoDraw = False
52.4626 	EXP 	text: text = 'Correct! Your RT is : 0.56'
52.4626 	EXP 	text: autoDraw = True
53.4495 	EXP 	New trial (rep=0, index=13): OrderedDict([('cue', 'stim/both.png'), ('tar', 'stim/congRight.png'), ('corrAns', 'right'), ('targOrientation', 0)])
53.4619 	EXP 	text: autoDraw = False
53.4619 	EXP 	text: autoDraw = False
53.4619 	EXP 	image: autoDraw = True
53.9132 	EXP 	image: autoDraw = False
53.9132 	EXP 	image: autoDraw = False
53.9132 	EXP 	cues: image = 'stim/both.png'
53.9132 	EXP 	target: ori = 0.0
53.9132 	EXP 	target: image = 'stim/congRight.png'
53.9132 	EXP 	cues: autoDraw = True
53.9132 	EXP 	fixationshort: autoDraw = True
54.0278 	EXP 	cues: autoDraw = False
54.4110 	EXP 	target: autoDraw = True
54.4275 	EXP 	fixationshort: autoDraw = False
54.9628 	DATA 	Keypress: right
54.9659 	EXP 	cues: autoDraw = False
54.9659 	EXP 	target: autoDraw = False
54.9659 	EXP 	fixationshort: autoDraw = False
54.9659 	EXP 	text: text = 'Correct! Your RT is : 0.51'
54.9659 	EXP 	text: autoDraw = True
55.9636 	EXP 	New trial (rep=0, index=14): OrderedDict([('cue', 'stim/centre.png'), ('tar', 'stim/congLeft.png'), ('corrAns', 'left'), ('targOrientation', 0)])
55.9764 	EXP 	text: autoDraw = False
55.9764 	EXP 	text: autoDraw = False
55.9764 	EXP 	image: autoDraw = True
56.5301 	EXP 	image: autoDraw = False
56.5301 	EXP 	image: autoDraw = False
56.5301 	EXP 	cues: image = 'stim/centre.png'
56.5301 	EXP 	target: ori = 0.0
56.5301 	EXP 	target: image = 'stim/congLeft.png'
56.5301 	EXP 	cues: autoDraw = True
56.5301 	EXP 	fixationshort: autoDraw = True
56.6425 	EXP 	cues: autoDraw = False
57.0255 	EXP 	target: autoDraw = True
57.0420 	EXP 	fixationshort: autoDraw = False
57.5571 	DATA 	Keypress: left
57.5602 	EXP 	cues: autoDraw = False
57.5602 	EXP 	target: autoDraw = False
57.5602 	EXP 	fixationshort: autoDraw = False
57.5602 	EXP 	text: text = 'Correct! Your RT is : 0.51'
57.5602 	EXP 	text: autoDraw = True
58.5606 	EXP 	New trial (rep=0, index=15): OrderedDict([('cue', 'stim/centre.png'), ('tar', 'stim/incongLeft.png'), ('corrAns', 'left'), ('targOrientation', 0)])
58.5737 	EXP 	text: autoDraw = False
58.5737 	EXP 	text: autoDraw = False
58.5737 	EXP 	image: autoDraw = True
59.0792 	EXP 	image: autoDraw = False
59.0792 	EXP 	image: autoDraw = False
59.0792 	EXP 	cues: image = 'stim/centre.png'
59.0792 	EXP 	target: ori = 0.0
59.0792 	EXP 	target: image = 'stim/incongLeft.png'
59.0792 	EXP 	cues: autoDraw = True
59.0792 	EXP 	fixationshort: autoDraw = True
59.1902 	EXP 	cues: autoDraw = False
59.5734 	EXP 	target: autoDraw = True
59.5899 	EXP 	fixationshort: autoDraw = False
60.0959 	DATA 	Keypress: left
60.1390 	EXP 	cues: autoDraw = False
60.1390 	EXP 	target: autoDraw = False
60.1390 	EXP 	fixationshort: autoDraw = False
60.1390 	EXP 	text: text = 'Correct! Your RT is : 0.52'
60.1390 	EXP 	text: autoDraw = True
61.1286 	EXP 	New trial (rep=0, index=16): OrderedDict([('cue', 'stim/blank.png'), ('tar', 'stim/congRight.png'), ('corrAns', 'right'), ('targOrientation', 0)])
61.1388 	EXP 	text: autoDraw = False
61.1388 	EXP 	text: autoDraw = False
61.1388 	EXP 	image: autoDraw = True
61.5429 	EXP 	image: autoDraw = False
61.5429 	EXP 	image: autoDraw = False
61.5429 	EXP 	cues: image = 'stim/blank.png'
61.5429 	EXP 	target: ori = 0.0
61.5429 	EXP 	target: image = 'stim/congRight.png'
61.5429 	EXP 	cues: autoDraw = True
61.5429 	EXP 	fixationshort: autoDraw = True
61.6550 	EXP 	cues: autoDraw = False
62.0376 	EXP 	target: autoDraw = True
62.0540 	EXP 	fixationshort: autoDraw = False
62.6776 	DATA 	Keypress: right
62.7196 	EXP 	cues: autoDraw = False
62.7196 	EXP 	target: autoDraw = False
62.7196 	EXP 	fixationshort: autoDraw = False
62.7196 	EXP 	text: text = 'Correct! Your RT is : 0.64'
62.7196 	EXP 	text: autoDraw = True
63.7079 	EXP 	New trial (rep=0, index=17): OrderedDict([('cue', 'stim/lower.png'), ('tar', 'stim/congRight.png'), ('corrAns', 'left'), ('targOrientation', 180)])
63.7201 	EXP 	text: autoDraw = False
63.7201 	EXP 	text: autoDraw = False
63.7201 	EXP 	image: autoDraw = True
64.1245 	EXP 	image: autoDraw = False
64.1245 	EXP 	image: autoDraw = False
64.1245 	EXP 	cues: image = 'stim/lower.png'
64.1245 	EXP 	target: ori = 180.0
64.1245 	EXP 	target: image = 'stim/congRight.png'
64.1245 	EXP 	cues: autoDraw = True
64.1245 	EXP 	fixationshort: autoDraw = True
64.2363 	EXP 	cues: autoDraw = False
64.6193 	EXP 	target: autoDraw = True
64.6357 	EXP 	fixationshort: autoDraw = False
65.2311 	DATA 	Keypress: left
65.2342 	EXP 	cues: autoDraw = False
65.2342 	EXP 	target: autoDraw = False
65.2342 	EXP 	fixationshort: autoDraw = False
65.2342 	EXP 	text: text = 'Correct! Your RT is : 0.57'
65.2342 	EXP 	text: autoDraw = True
66.2222 	EXP 	New trial (rep=0, index=18): OrderedDict([('cue', 'stim/lower.png'), ('tar', 'stim/congLeft.png'), ('corrAns', 'right'), ('targOrientation', 180)])
66.2344 	EXP 	text: autoDraw = False
66.2344 	EXP 	text: autoDraw = False
66.2344 	EXP 	image: autoDraw = True
66.6914 	EXP 	image: autoDraw = False
66.6914 	EXP 	image: autoDraw = False
66.6914 	EXP 	cues: image = 'stim/lower.png'
66.6914 	EXP 	target: ori = 180.0
66.6914 	EXP 	target: image = 'stim/congLeft.png'
66.6914 	EXP 	cues: autoDraw = True
66.6914 	EXP 	fixationshort: autoDraw = True
66.8005 	EXP 	cues: autoDraw = False
67.1838 	EXP 	target: autoDraw = True
67.2003 	EXP 	fixationshort: autoDraw = False
67.7473 	DATA 	Keypress: right
67.7504 	EXP 	cues: autoDraw = False
67.7504 	EXP 	target: autoDraw = False
67.7504 	EXP 	fixationshort: autoDraw = False
67.7504 	EXP 	text: text = 'Correct! Your RT is : 0.53'
